Zyxin,"PRG1 Proteoglycan 1, secretory granule",CD33 CD33 antigen (differentiation antigen),DF D component of complement (adipsin),RNS2 Ribonuclease 2 (eosinophil-derived neurotoxin; EDN),CST3 Cystatin C (amyloid angiopathy and cerebral hemorrhage),APLP2 Amyloid beta (A4) precursor-like protein 2,"GLUTATHIONE S-TRANSFERASE, MICROSOMAL",CTSD Cathepsin D (lysosomal aspartyl protease),ATP6C Vacuolar H+ ATPase proton channel subunit,PROTEASOME IOTA CHAIN,LYN V-yes-1 Yamaguchi sarcoma viral related oncogene homolog,PPGB Protective protein for beta-galactosidase (galactosialidosis),HKR-T1,SPI1 Spleen focus forming virus (SFFV) proviral integration oncogene spi1,LYZ Lysozyme1,Lysozyme gene (EC 3.2.1.17),LYZ Lysozyme2,FAH Fumarylacetoacetate,RABAPTIN-5 protein,Leukotriene C4 synthase (LTC4S) gene,MYL1 Myosin light chain (alkali),ALDOA Aldolase A,"ARHG Ras homolog gene family, member G (rho G)",Liver mRNA for interferon-gamma inducing factor(IGIF),TCF3 Transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)1,MPO Myeloperoxidase,MB-1 gene,"FTL Ferritin, light polypeptide",Azurocidin gene,TIMP2 Tissue inhibitor of metalloproteinase 2,Nucleoside-diphosphate kinase,Macmarcks,ALDR1 Aldehyde reductase 1 (low Km aldose reductase),ME491  gene extracted from H.sapiens gene for Me491/CD63 antigen,GPX1 Glutathione peroxidase 1,LAMP2 Lysosome-associated membrane protein 2 {alternative products},"C-myb gene extracted from Human (c-myb) gene, complete primary cds, and five complete alternatively spliced cds","Quiescin (Q6) mRNA, partial cds",SELL Leukocyte adhesion protein beta subunit1,CCND3 Cyclin D3,TCF3 Transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)2,"KAI1 Kangai 1 (suppression of tumorigenicity 6, prostate; CD82 antigen (R2 leukocyte antigen, antigen detected by monoclonal and antibody IA4))","ITGAX Integrin, alpha X (antigen CD11C (p150), alpha polypeptide)","PFC Properdin P factor, complement",PROBABLE G PROTEIN-COUPLED RECEPTOR LCR1 HOMOLOG,Transcriptional activator hSNF2b1,INTERLEUKIN-8 PRECURSOR,Oncoprotein 18 (Op18) gene,"Clone 22 mRNA, alternative splice variant alpha-1",CYSTATIN A,14-3-3 PROTEIN TAU,Hunc18b2,PTH2 parathyroid hormone receptor mRNA,MSH2 DNA repair protein MSH2,MANB Mannosidase alpha-B (lysosomal),KIAA0022 gene,"SPTAN1 Spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)",VIL2 Villin 2 (ezrin),ALDH7 Aldehyde dehydrogenase 7,"ZNF91 Zinc finger protein 91 (HPF7, HTF10)",Keratin 10 type I intermediate filament (KRT10) mRNA,"GB DEF = Topoisomerase type II (Topo II) mRNA, partial cds",INTERFERON GAMMA UP-REGULATED I-5111 PROTEIN PRECURSOR,CDC10 Cell division cycle 10 (homologous to CDC10 of S. cerevisiae,26-kDa cell surface protein TAPA-1 mRNA,TOP2B Topoisomerase (DNA) II beta (180kD),SMT3B protein,"Calcineurin A catalytic subunit [human, testis, mRNA, 2134 nt]","PRKCD Protein kinase C, delta",Inducible protein mRNA,"GTF2E2 General transcription factor TFIIE beta subunit, 34 kD",NADH:ubiquinone oxidoreductase subunit B13 (B13) mRNA,Thymopoietin beta mRNA,"TCF12 Transcription factor 12 (HTF4, helix-loop-helix transcription factors 4)",LEUKOCYTE ELASTASE INHIBITOR,GRN Granulin,CRYZ Crystallin zeta (quinone reductase),PERIPHERAL-TYPE BENZODIAZEPINE RECEPTOR,PCBD 6-pyruvoyl-tetrahydropterin synthase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1),"Heat Shock Protein, 70 Kda (Gb:Y00371)",ERC-55 mRNA,Terminal transferase mRNA,PLECKSTRIN,"RHD Rhesus blood group, D antigen",Transcriptional activator hSNF2b2,"CHRNA7 Cholinergic receptor, nicotinic, alpha polypeptide 7","GB DEF = Retinoblastoma susceptibility protein (RB1) gene, with a 3 bp deletion in exon 22 (L11910 bases 161855-162161)",IL7R Interleukin 7 receptor,PHOSPHATIDYLINOSITOL,PGD Phosphogluconate dehydrogenase,GB DEF = GTP-binding protein (RAB3B) mRNA,CAB3b mRNA for calcium channel beta3 subunit,"CD36 CD36 antigen (collagen type I receptor, thrombospondin receptor)","KIAA0128 gene, partial cds",SELL Leukocyte adhesion protein beta subunit2,Nuclear Factor Nf-Il6,Phosphotyrosine independent ligand p62 for the Lck SH2 domain mRNA,AKT1 V-akt murine thymoma viral oncogene homolog 1,LRPAP1 Low density lipoprotein-related protein-associated protein 1 (alpha-2-macroglobulin receptor-associated protein 1,SNRPN Small nuclear ribonucleoprotein polypeptide N,Amyloid precursor protein-binding protein 1 mRNA,DCK Deoxycytidine kinase,ADPRT ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase),GB DEF = P85 beta subunit of phosphatidyl-inositol-3-kinase,Clone 23721 mRNA sequence,Thymopoietin (TMPO) gene,GB DEF = DNA for cellular retinol binding protein (CRBP) exons 3 and 4,"ACADM Acyl-Coenzyme A dehydrogenase, C-4 to C-12 straight chain",LMNA Lamin A,"LMP2 gene extracted from H.sapiens genes TAP1, TAP2, LMP2, LMP7 and DOB","SERINE/THREONINE PROTEIN PHOSPHATASE 2B CATALYTIC SUBUNIT, BETA ISOFORM",GB DEF = Homeodomain protein HoxA9 mRNA,CSF3R Colony stimulating factor 3 receptor (granulocyte),Hepatocyte growth factor-like protein gene,Tetracycline transporter-like protein mRNA,"Putative enterocyte differentiation promoting factor mRNA, partial cds","PI Protease inhibitor 1 (anti-elastase), alpha-1-antitrypsin",Epb72 gene exon 1,Interleukin 8 (IL8) gene,GB DEF = Myosin-IE,Activin type II receptor,Skeletal muscle LIM-protein SLIM1 mRNA,TALDO Transaldolase,Transmembrane protein,HMG1 High-mobility group (nonhistone chromosomal) protein 1,OS-9 precurosor mRNA,Small GTP-binding protein mRNA,"P4HB Procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), beta polypeptide (protein disulfide isomerase; thyroid hormone binding protein p55)",GLRX Glutaredoxin (thioltransferase),Metargidin precursor mRNA,BB1,HPrp18 mRNA,Heterochromatin protein HP1Hs-gamma mRNA,FES Feline sarcoma (Snyder-Theilen) viral (v-fes)/Fujinami avian sarcoma (PRCII) viral (v-fps) oncogene homolog,IGB Immunoglobulin-associated beta (B29),KIAA0212 gene,Uridine phosphorylase,THYMOSIN BETA-10,MHC class I-related protein mRNA,TFIID subunit TAFII55 (TAFII55) mRNA,RNH Ribonuclease/angiogenin inhibitor,"MPO from  Human myeloperoxidase gene, exons 1-4./ntype=DNA /annot=exon",Very-long-chain acyl-CoA dehydrogenase (VLCAD),Low-Mr GTP-binding protein (RAB31) mRNA,"KIAA0184 gene, partial cds",OBF-1 mRNA for octamer binding factor 1,LPAP gene,HOXB3 Homeo box B3,ALCAM Activated leucocyte cell adhesion molecule,leukemia_type
39,151,884,-68,719,-44,445,557,797,325,-73,9121,651,1034,-152,581,464,369,2207,551,79,716,303,1316,4921,440,1565,104,-339,686,2147,362,2092,283,1249,69,388,96,171,509,516,140,114,177,475,479,540,70,331,1358,791,679,2977,1801,2899,966,61,-204,-230,640,84,479,69,384,1295,58,219,-28,164,489,-25,1755,1,1122,461,73,13,175,208,908,87,196,595,1799,4061,2276,4010,122,542,1602,416,6014,519,47,89,-76,55,564,2869,343,2,2248,5830,1661,1133,403,778,1399,1129,2474,1667,1986,1358,117,6284,1602,377,7408,731,565,513,14938,707,-113,929,53,2189,8204,200,993,223,654,3274,3050,3380,560,31,528,1448,1438,2601,2718,38,1616,2090,51,149,247,4401,2451,ALL
-12,99,3650,425,1532,-293,2688,740,699,1467,-150,11208,34,2045,2203,1006,736,396,1516,1013,1690,1064,171,1594,9722,81,2472,2188,-231,646,245,1763,462,592,1554,-33,-113,386,541,2009,239,1385,141,499,488,293,3090,506,535,-50,934,908,3496,89,903,1502,7,373,-176,856,250,1968,443,-54,1131,-43,628,5653,214,2526,272,908,179,958,3077,628,255,335,400,1235,601,329,1348,5549,11146,2754,6682,424,495,1336,919,5318,1226,290,-97,167,56,1119,3860,204,164,3691,257,1088,9009,338,239,2222,1387,6203,504,283,8402,142,12719,1269,2011,4787,641,370,575,8556,6101,87,3923,145,507,8353,580,1049,517,859,2586,2068,2258,406,439,1021,462,6609,1618,1576,1,1053,163,318,115,74,2282,1931,ALL
66,149,8399,453,1697,-91,1981,1060,983,1166,359,15769,66,1994,4218,629,685,620,721,915,1211,777,262,2850,7077,634,3119,2007,-218,648,68,316,209,693,1655,48,264,349,342,2049,317,1012,199,483,631,458,2412,492,780,688,1158,1125,3860,326,2547,605,70,208,-126,948,276,5448,258,102,1187,-7,568,4830,268,3140,-91,1548,91,1279,1102,253,208,271,599,1284,-60,565,1524,5098,10196,1584,6179,1044,802,955,856,6247,765,163,56,228,125,866,4312,178,22,1700,151,1187,10965,358,518,1374,1423,9155,1619,913,5032,88,11796,1935,1890,5499,981,514,271,11688,4634,777,1794,84,1086,5374,573,1496,596,623,1119,969,1187,266,607,456,505,6622,1760,2065,34,799,-166,229,16,252,2128,395,ALL
0,170,5598,615,103,-51,798,631,706,193,85,6025,-159,1016,2815,513,142,163,736,754,533,49,230,737,3903,108,784,968,-162,301,154,167,126,208,210,-224,-153,51,92,770,377,334,54,208,145,428,1146,95,343,1373,366,430,795,153,892,454,103,-1,-337,461,103,1169,89,20,693,-34,69,1644,95,1649,38,765,117,361,126,27,43,27,213,853,348,171,638,2490,6205,598,2134,250,275,1339,368,1896,344,61,-61,21,15,1072,1616,117,49,1229,236,1002,1288,142,334,501,1930,1814,700,198,2178,-1,5736,434,1185,1768,945,238,703,6574,4896,917,1277,12,140,3821,348,682,349,360,2102,2052,2445,-102,106,631,426,2962,1025,1243,43,210,239,162,-321,111,348,43,ALL
45,130,1789,404,531,-277,1832,678,688,777,-156,9904,422,2188,935,438,322,360,901,529,471,131,113,1622,2673,358,859,678,-159,410,1036,183,245,199,668,-149,128,-23,165,911,643,146,117,322,135,479,704,129,523,2160,792,703,3367,371,900,597,-7,142,-162,134,147,2810,81,116,1313,-60,193,1671,298,1368,0,984,25,681,172,-65,110,78,232,1213,231,213,676,1427,3753,889,4550,79,880,1730,185,1924,1164,-1,11,-158,74,774,1384,101,-1,822,2525,1504,13146,-128,416,514,1232,1608,1441,478,306,65,3298,661,745,2097,435,141,623,8020,4317,-139,828,105,378,3662,218,931,353,310,988,876,751,3,2,182,190,1076,1494,1297,-2,187,-39,249,-28,130,1128,509,ALL
57,238,746,838,1154,-275,1641,839,519,1058,-89,10995,234,4227,742,299,322,606,1243,605,986,551,70,2027,8199,306,919,1952,-277,334,125,474,319,214,1675,-11,-95,157,65,767,449,235,307,205,217,501,1231,461,717,2015,811,530,2730,355,287,801,81,77,-189,105,35,2486,22,159,2352,-18,173,1327,739,1094,-6,1247,1,417,231,41,53,97,262,586,118,279,1155,3263,6570,1482,4345,163,982,3730,525,3837,894,50,83,-127,90,690,3136,26,10,4559,257,1926,10156,-189,358,1018,1310,2420,439,651,1374,166,5341,1339,1643,5088,993,345,185,8259,6517,311,1361,146,1247,2732,493,1029,502,665,519,343,499,-130,163,265,406,3102,2122,558,94,435,453,193,-21,230,1357,417,ALL
187,200,739,-54,268,-447,2627,1493,388,450,-191,3532,308,450,-533,1629,343,212,1959,1474,214,79,271,3086,6978,872,2158,507,-278,966,10476,2274,99,149,1111,-285,184,822,-85,596,1573,323,512,297,89,1441,841,87,311,666,816,1042,7113,2972,620,404,309,-118,-289,819,124,485,15,346,893,55,754,-252,187,815,138,708,16,1582,940,47,91,13,28,449,319,119,766,1238,3768,930,2857,67,119,794,678,2345,102,72,-635,-43,306,1090,2105,262,-44,2176,15202,429,6127,1179,1147,613,974,1283,1316,646,794,114,11793,1121,1180,2194,2497,626,548,16705,-2,429,353,297,531,3261,300,1641,292,1929,2165,1953,2475,225,107,866,679,1203,2702,4214,208,1355,1073,226,-21,316,7858,2224,AML
119,388,574,-38,438,-119,1113,711,672,243,-47,3002,412,383,-66,606,611,190,1218,716,514,1939,362,1683,4206,327,2115,121,-89,455,1653,2195,701,213,1132,-343,512,1137,85,370,392,125,102,221,102,559,500,170,267,53,1236,587,3717,1017,2021,167,444,-46,-211,1005,54,185,17,2328,624,203,431,297,134,516,226,3218,-17,1582,2422,53,58,31,178,65,259,59,439,967,947,1393,2695,47,310,663,422,792,237,209,406,-11,99,908,1280,1567,-21,1486,3104,314,1842,868,478,484,484,1525,1964,2997,1312,141,12352,1755,158,460,1423,717,19615,11012,412,2204,279,190,2128,6032,237,2545,151,1647,3475,4063,3605,1359,150,1092,1305,1561,1736,2558,1049,2219,6962,1561,6569,555,8859,3348,AML
374,439,-140,-73,394,183,4732,679,2238,398,-248,8761,3705,982,-653,1668,431,219,1862,1403,147,5140,480,4534,4642,2474,2655,333,-394,816,2971,478,1950,187,2378,-383,175,1050,21,558,5446,158,527,182,97,958,426,33,190,-58,5464,902,11618,3369,5527,-59,861,-1,-427,2784,34,281,60,749,388,36,2733,412,73,2510,455,5609,-16,11369,2364,90,15,21,12,172,2131,145,810,1365,4576,810,3532,226,335,1051,1519,2580,238,483,1756,-60,55,2474,2612,9600,-33,730,6506,208,1425,1537,2279,438,735,811,7616,4025,485,466,15961,7589,1393,1874,1140,2450,9994,18372,343,353,250,326,2240,8374,100,3818,173,2112,7039,6612,6268,2147,-1,4079,2694,1628,3553,8793,1304,4607,14555,989,7372,1130,11003,6218,AML
166,156,788,-79,19,193,3463,2650,826,206,-295,6779,353,1321,-669,1319,231,153,2925,1467,159,1052,289,4266,3998,308,3725,1237,-446,860,688,983,274,156,1357,-232,27,1157,13,570,1805,295,189,215,137,1054,871,53,375,-138,2088,889,1262,230,2723,184,1361,-227,-542,1462,-34,444,56,702,432,-1,1094,385,51,570,156,1098,60,2094,1315,-39,61,52,115,239,676,163,739,1568,2584,894,2626,143,176,873,885,1001,57,364,519,-205,177,1635,1644,894,-41,3719,2096,385,499,1675,754,517,749,1032,4036,494,408,164,17124,1888,395,767,1990,1636,7791,12276,272,11205,381,197,1009,10577,192,2943,119,1555,5146,7821,7035,651,31,2179,1028,1784,3255,4630,2087,1017,7238,1004,4833,1338,5849,1548,AML
115,262,2009,-49,640,-31,3559,1031,1196,291,-161,6504,457,518,-493,1196,403,235,3869,1833,165,267,219,3528,2793,354,2509,829,-450,1300,7108,1017,1225,196,1171,13,67,1083,-44,720,1141,368,465,320,235,1170,671,238,337,3256,812,1290,3088,861,2655,660,35,-236,-645,755,97,438,88,522,706,60,459,1284,281,494,276,2322,34,2598,925,-137,50,24,136,683,264,235,1119,1843,6414,1013,3186,99,606,2653,1236,2039,628,159,-296,-103,132,1591,2065,347,9,1985,12715,688,1833,657,978,1232,1255,1024,3776,385,1047,131,13059,1696,919,2856,977,1206,976,19173,306,209,671,259,549,7245,339,2535,185,1514,7380,5778,7969,595,210,1571,2680,1214,4249,7373,167,2212,12339,454,141,774,3259,3297,AML
321,353,146,-112,461,-323,3069,4068,1428,561,-451,3017,723,685,-1034,2442,266,245,2442,1836,307,1140,492,4183,2823,589,1420,363,-454,1207,13176,1999,532,153,1122,100,378,1099,-288,451,1703,110,913,307,95,1353,109,140,199,755,1009,1295,5749,2236,1096,372,253,-175,-467,982,78,1068,-48,607,736,143,1379,58,119,385,90,1460,-44,3807,2968,-53,0,29,63,153,507,165,548,936,3197,919,2787,101,25,2892,1244,3314,-44,129,-478,-174,112,1323,1917,1013,-107,1528,21147,248,2395,562,1690,190,1010,1827,2892,1397,335,66,9895,2519,648,2205,1479,1835,4108,21498,19,8072,200,100,2189,7730,59,1373,172,2693,13397,13076,13195,865,-94,702,3223,1583,1871,2771,1689,4198,3654,959,2000,443,8855,3482,AML
291,312,270,-83,437,-120,3984,1555,824,330,-122,4239,279,1276,-248,1879,270,126,2775,1845,110,1342,449,2948,5817,1136,3489,296,-333,1111,3693,727,644,80,2951,-301,465,652,31,358,539,263,330,230,66,1037,803,108,240,108,1401,823,4719,80,3061,503,91,-173,-327,630,-30,517,-29,677,302,9,748,454,115,702,126,2548,6,1561,2365,-43,34,-39,181,12,908,47,556,2271,1467,625,1751,-14,201,2473,856,989,206,380,387,28,173,1801,1219,728,-105,1647,8054,454,461,1338,1702,546,982,498,2506,1439,1126,348,10227,1907,643,624,1604,1118,13464,12406,711,6960,299,355,1112,8223,153,2402,200,1811,4300,4192,4259,953,56,2501,1674,782,3236,5587,2139,1192,1537,714,4830,1450,8518,2947,AML
185,134,1084,-16,401,-72,2219,2053,870,141,-144,3291,221,634,-560,880,156,194,1752,1122,209,509,281,2366,5407,317,1714,125,-312,966,-45,1639,245,108,1288,-745,278,262,69,379,442,226,117,177,52,365,430,125,199,48,533,651,1106,149,733,870,341,-341,-425,391,-24,459,38,670,201,57,218,2,153,521,158,194,-7,894,560,-197,48,-36,74,218,228,134,452,1082,1639,608,1928,-62,33,2229,880,1009,-16,139,-175,-120,377,1024,1108,853,-67,2195,216,391,216,565,1137,769,807,165,1221,1033,880,62,7848,743,464,680,2262,1108,1233,7855,654,15791,389,295,622,4008,19,2137,86,1406,2397,2327,2517,31,168,1885,735,490,1125,3909,1185,1243,1481,423,-312,781,3628,1050,AML
210,295,-723,21,304,-39,4460,1575,1424,298,-324,5504,1748,1023,-691,1451,273,221,1282,2165,358,3070,491,2634,4490,1159,3460,164,-364,1710,11517,1096,4851,132,3128,-456,1060,618,-113,705,2690,87,497,221,19,1248,603,68,118,500,2562,1934,5868,2670,6763,-105,1600,-235,-361,1018,112,268,-16,517,667,111,4004,455,89,426,155,7867,22,14198,2310,-253,74,-32,202,8,1087,170,506,2007,2040,630,2747,-94,651,721,2168,1444,-92,536,1191,-171,122,3084,1376,7109,-43,1885,17022,412,4451,2892,2014,404,821,1309,7884,2806,473,360,15609,4797,1069,1031,1506,2892,7955,24521,-14,2005,126,283,2801,12061,88,3965,209,1707,15351,15761,15519,2910,-73,3927,2727,1648,4647,12358,2046,5814,17863,2776,4573,970,10603,4863,AML
134,643,183,-129,256,-282,2493,1184,793,264,-384,4355,2575,724,-145,981,296,261,1036,1424,254,1649,384,1959,3763,1478,2691,172,-362,968,12979,3397,1999,171,735,-449,-3,805,-66,308,2050,183,229,297,77,1175,404,130,297,-211,1266,1121,6903,2327,1777,-81,737,44,-694,692,27,607,93,342,697,48,683,297,143,760,219,2210,-32,5692,1178,-3,52,1,4,-80,1174,105,695,802,2840,596,2436,137,312,685,792,1199,87,154,544,-85,102,1974,1863,3844,-45,1359,19361,393,1221,157,2683,407,805,852,4401,3735,186,211,15261,3199,406,1687,2099,1271,9933,21277,218,1003,190,311,812,9229,139,2539,253,2072,13348,13087,13221,1500,-53,1916,2399,528,3808,7125,753,2930,13296,1897,6759,408,8479,2612,AML
139,421,664,-126,203,-365,2401,1732,637,733,-116,2306,359,868,-128,1112,247,384,1653,1273,550,1051,369,2473,6604,333,2393,45,-320,699,5072,4465,357,242,1091,-472,74,673,-95,198,919,111,268,212,157,1338,355,139,338,367,934,1068,7061,460,108,-156,659,-109,-457,549,52,448,-37,475,721,108,536,166,163,643,4,635,-16,770,222,-133,33,36,-25,201,284,31,481,939,3589,420,1302,20,343,1322,766,1460,71,41,-255,-89,85,1084,1618,1507,-42,1291,10043,286,1294,-245,974,610,1094,1484,140,1768,680,139,12468,1015,224,1367,1504,1887,2676,20124,251,5702,275,70,756,4846,75,2286,199,1753,2374,1663,2702,-324,62,456,784,99,3594,2275,577,1060,1661,162,1569,275,1285,1671,AML
346,665,348,-38,27,-39,4133,3818,1049,318,-491,3883,1380,974,-722,529,409,192,2257,1555,176,1046,454,4892,2365,1137,2237,250,-515,1228,9620,1846,2128,164,1814,-65,146,1375,48,371,2112,225,270,200,77,1407,675,86,221,-131,1821,1495,6793,1406,2676,303,74,-191,-564,1859,92,396,48,753,802,-70,2299,120,106,391,242,2728,38,3857,2518,118,45,15,5,578,1156,130,607,1456,3281,750,2544,169,116,951,1486,1150,135,287,316,-46,15,1981,1617,3871,26,1079,13144,190,1527,633,2599,479,527,1451,4880,2185,1238,129,15832,2730,622,815,1668,2437,11036,20576,-160,9138,197,346,3266,9912,70,2442,166,1895,6628,6808,7148,2782,48,1959,2735,1683,3427,6223,1582,3223,11686,1238,6595,928,7281,5814,AML
261,563,372,-44,-20,-543,2964,3049,784,239,-360,2753,613,798,-673,414,287,168,2785,1226,168,1230,263,1886,2431,494,1949,191,-378,856,19878,1512,565,201,1615,-100,26,677,-110,128,1739,126,140,249,82,955,506,92,233,-112,1723,921,7397,581,1707,-64,28,-189,-378,1132,100,416,52,915,667,22,788,74,130,341,201,1693,-80,2397,1393,14,50,16,-2,446,510,72,474,1142,1844,860,1975,10,166,587,710,1088,48,221,490,-185,70,1593,1078,995,4,1140,20459,382,820,852,772,331,756,583,2339,1088,376,187,13818,1675,410,522,1424,1381,17279,15497,382,10171,110,211,1412,7037,64,2335,112,1339,4300,4980,5104,788,2,1617,2089,764,2120,2815,1269,1518,2745,1957,9851,593,6957,2335,AML
38,177,651,17,284,408,2211,431,1006,186,-93,5106,1166,289,-458,1453,60,129,2032,1394,495,2332,312,2442,3537,407,4850,113,-123,1022,10,1063,6377,120,1362,-349,1375,218,28,1048,850,163,473,162,-1,681,488,-29,83,14,2080,663,2601,4326,6995,108,1898,-35,-238,730,-24,180,25,-26,-13,43,313,1,64,866,381,10615,3,5308,1636,-154,-4,10,65,455,535,91,495,995,3379,643,2753,-19,480,245,1875,1599,294,299,1178,11,41,857,704,9433,-17,775,593,250,778,3599,1021,204,188,1342,3180,1704,407,229,17753,2783,563,649,1488,1558,1676,23869,460,747,139,109,4199,11229,248,541,109,801,14988,15202,14911,1902,-22,3432,1744,1439,3266,13422,892,3016,17846,1629,7213,1533,6371,2007,AML
69,785,394,-59,717,-513,4223,1622,1820,279,-54,6654,2048,1182,-856,1087,428,371,2952,1337,108,2499,446,3189,4578,579,2283,113,-397,1026,3628,781,628,119,2522,180,162,300,-158,323,4181,135,257,283,195,1359,449,127,732,1538,1731,1459,9754,1170,945,175,322,-232,-282,837,149,675,39,945,1024,124,3546,123,149,521,86,1766,-21,2574,738,-108,-1,79,112,118,1283,158,557,2027,4125,1512,1768,7,688,1633,1114,1818,109,184,-1,-51,114,1872,1688,850,-75,1320,8252,367,4537,1465,1212,929,1397,1062,2454,2867,2585,371,10910,5116,534,4118,1447,1755,13774,21043,686,9006,388,106,1465,8264,158,3568,284,1534,8256,7982,7728,3451,45,1057,1522,666,3457,5946,1233,3162,21404,1392,19568,769,7056,3870,AML
121,341,1016,-10,548,81,1853,3491,1671,347,-23,4223,221,2045,53,1406,246,45,2110,1200,310,1724,932,4908,7796,191,2268,1395,-272,1357,155,1834,3153,288,1674,-28,1934,280,159,653,512,413,438,397,257,689,1061,364,338,1234,2300,883,2380,1123,4341,659,520,-185,-424,1890,59,377,213,279,640,124,589,-218,81,2399,332,4969,76,1872,2110,-63,185,-74,258,269,-60,-17,441,1463,4525,834,2936,107,82,834,1206,1735,352,654,275,-73,475,2668,1526,2241,-14,3085,20,578,787,1392,696,400,740,626,2537,1986,2685,277,21734,2157,1234,690,2433,971,15196,1613,155,22222,282,204,2269,18426,575,1083,157,1811,2704,1867,1649,495,26,1385,855,1629,2860,6179,643,5704,10737,770,4366,629,7248,4403,AML
127,39,3282,224,209,-224,2151,958,581,249,69,2783,112,554,811,733,249,117,981,953,431,441,174,2364,7437,112,1590,292,-149,391,-69,359,619,182,456,-27,72,-29,-24,781,546,339,202,319,-134,596,1490,34,282,209,751,679,1130,159,546,137,112,-82,-339,564,49,664,54,62,911,109,459,1595,104,1869,-47,1031,-4,1178,222,-42,-12,4,269,287,77,54,406,2219,4608,406,2673,-17,62,449,459,1907,421,112,37,-42,142,958,971,187,14,2374,32,751,1997,142,446,252,701,3375,818,272,1188,-19,11855,649,1360,2626,2057,352,1767,6448,1642,2269,821,74,247,11658,439,861,177,781,4606,3360,4975,277,-42,374,217,2833,1170,768,27,646,359,511,-77,159,2057,878,AML
43,396,2989,319,182,-296,1001,1151,254,471,-69,3198,56,1194,2137,494,311,211,947,708,502,84,164,2065,6445,355,1246,587,-316,561,74,401,329,224,-84,-296,136,-74,159,862,708,496,399,342,131,782,1593,226,154,697,576,916,927,61,283,339,239,262,-270,450,-18,1060,33,270,1521,46,-131,4537,275,836,-5,478,33,543,56,-87,131,-12,221,1009,-190,272,244,2603,7622,527,2420,64,172,1205,638,1609,1359,-36,-339,-154,496,1377,1274,169,-46,3038,25,1127,2178,-226,314,903,1336,2417,33,1027,2075,118,4405,391,1060,3229,198,296,839,5598,4941,296,1297,2,90,5188,190,973,337,669,1745,1977,1910,-33,56,239,185,648,1246,1815,167,417,553,455,-2,252,1102,162,AML
200,259,149,-56,-19,-19,1483,2450,397,214,-58,2246,-23,813,-324,1385,188,13,1222,725,222,990,369,2028,2678,534,2763,37,-265,764,-58,442,888,131,2272,-202,654,110,5,381,471,196,357,117,112,782,569,39,102,-169,1100,754,1987,609,1507,269,47,-96,-304,1027,70,60,-37,192,534,-33,428,51,27,735,169,3451,-29,2547,1912,-15,19,-21,64,21,564,-49,318,1582,1012,169,1562,9,88,546,1141,438,21,226,589,-58,157,1128,711,2010,15,1428,127,398,715,37,623,373,428,851,3313,1507,2295,159,6932,1077,656,397,2812,758,28647,14092,174,9986,196,96,1079,11417,21,721,165,1147,3111,2114,2048,593,-21,1880,444,469,1662,5971,1267,2458,3168,1578,10120,827,8964,2287,AML
98,343,1394,-15,-324,105,1449,2101,1582,228,34,7266,343,995,-293,1131,108,200,1749,1233,287,250,395,2936,2070,327,2061,448,-633,726,661,370,4349,194,324,-485,686,340,-117,1149,992,129,525,27,15,1109,658,98,24,578,936,1267,1369,933,3403,15,426,-71,-352,1288,34,145,-61,346,534,86,525,80,114,717,253,2599,64,3239,1236,-166,-6,-148,86,37,395,83,367,1072,-40,340,2664,-132,-40,256,1591,998,151,213,556,-281,241,3601,673,1483,-55,1530,2132,151,744,1987,995,250,624,751,3644,1353,562,126,23494,1335,615,1696,1604,1060,2571,19612,698,14230,268,151,615,8011,173,2392,173,1656,11693,11007,12731,1307,-126,222,1020,420,1489,3913,1480,1724,14193,945,5903,646,3653,2871,AML
5,226,3983,393,122,27,2811,848,594,86,-53,6029,104,2821,3825,1225,198,226,752,866,754,688,231,981,3451,386,1987,462,-216,444,-15,378,185,170,587,22,503,-40,20,2432,322,155,127,157,45,762,724,124,91,1344,856,996,1026,-30,810,864,71,101,-447,340,27,376,40,15,950,48,218,7480,116,604,81,1019,144,899,569,-109,33,-2,30,310,218,195,625,3739,5452,338,2724,122,315,696,665,2503,739,76,208,-43,147,1357,1093,406,33,2714,-104,846,2122,147,325,589,1367,7867,648,978,4961,43,19415,508,823,2620,683,630,2724,6456,2282,2681,1087,205,241,7968,592,571,132,261,3845,3764,4524,579,106,343,147,4913,1769,2577,38,338,180,610,-33,122,4509,373,AML
31,266,953,-52,310,531,2421,5389,967,333,-109,1362,321,1233,275,1268,226,134,1037,839,769,3464,374,2908,4828,364,2312,429,-287,767,74,3819,3149,239,2296,-383,2756,139,22,618,283,412,141,183,85,1260,575,206,268,980,1620,677,1210,459,1257,12,145,44,-426,1849,71,168,93,304,371,91,507,445,84,1403,310,5048,9,1700,2710,-80,82,-45,104,471,128,11,624,1417,1237,540,1635,-12,90,834,569,1070,336,434,466,-17,502,2153,856,4177,19,2285,160,486,678,207,444,374,134,528,808,2134,2564,218,9135,1814,582,870,1755,1024,25625,7833,314,27285,461,183,1722,11576,137,723,57,880,2501,4193,3267,777,-26,1048,385,1151,1933,2442,1568,2496,2460,1046,3717,336,10449,2122,AML
